3_men (180).JPG,28.2420,-173.2928,-65.6930,-6.1964,-33.2236,-4.0889,-5.7304,9.2079,-1.5823,-0.8208,5.8229,3.6096,6.6013,4.1419,-0.4511,-5.8818,4.6250,-3.8812,-3.4682,-0.3699,6.8568,6.8697,-4.8946,3.5885,-8.1499,7.2409,0.3356,3.6393,-5.3283,-6.6308,-1.5595,1.1783,2.5180,-1.3268,-1.3934,-1.6228,-0.4197,1.1023,-1.4891,0.4055,1.3554,-0.5355,-0.9914,0.3063,0.4133,0.8548,-0.2133,0.0627,-1.6648,-0.0261,0.0946,-1.1435,3
3_men (181).JPG,3.0181,-169.8576,-61.5500,22.9185,-12.7362,-11.8582,-10.3283,7.4769,-3.4985,13.0980,5.8717,-0.5339,3.4392,-1.3479,1.3640,0.5514,3.8744,0.0604,-5.6841,-4.4547,-3.5897,1.0037,-3.3077,1.8004,1.3870,0.3226,0.3402,3.9581,-0.8304,1.6084,-1.4238,-1.6948,-2.3757,2.7493,-1.5908,-0.9412,-2.4139,-1.4311,-2.3031,0.8971,2.2163,-3.8569,0.4865,0.7407,2.5627,0.3645,0.1403,-1.0997,-0.7245,2.3819,0.9544,-0.1039,3
3_men (182).JPG,-125.4677,-135.8348,-55.5270,31.0877,-3.3900,-39.4577,-12.0171,3.3374,-4.6163,-1.6179,-10.0186,1.1122,10.8400,0.5449,-5.1173,-6.0563,-6.3072,0.8592,0.8321,-8.5548,10.7599,3.9060,6.7983,0.8440,-5.0573,-10.7265,-0.3571,0.7749,-2.6427,6.9423,1.3368,3.2196,4.1541,1.8937,-2.1743,0.4456,1.6680,-1.2932,-0.3809,-1.5438,-1.5272,-0.5807,-0.8726,1.3527,-2.4948,1.3193,0.4224,-1.0458,0.4922,0.8485,0.0624,0.0103,3
3_men (19).JPG,-49.1349,-150.4919,-77.1347,22.8499,-49.8416,27.0124,-2.6220,12.2716,-12.9810,0.5250,-0.1750,0.8734,-1.4344,22.1921,-5.2008,-8.6186,-23.5496,2.3198,-4.3297,-3.7570,-10.9142,-18.7144,-3.1741,9.7979,4.6474,-5.6964,-0.1464,-2.5691,-1.5884,0.6867,0.7333,-2.8131,0.7495,-2.1137,-3.2887,0.1664,1.0327,-0.1452,0.4729,2.7030,-1.2682,-1.9708,-1.2734,3.3626,-0.9303,0.3052,0.1664,-1.8178,-0.0541,-0.1979,-1.3931,0.2224,3
3_men (2).JPG,-88.5182,-157.5837,-75.9135,32.5036,-27.3390,33.7041,7.9857,2.0017,-14.2879,-8.3451,-0.9586,-13.1683,2.5264,-21.4275,-11.5682,5.9383,11.4122,2.1173,1.4143,-4.4346,1.3634,8.1925,-1.4605,-0.5088,-3.2177,3.6020,-4.3217,2.2082,0.2045,-1.1476,0.9234,3.3516,-1.7612,0.3655,2.2796,-1.7815,-0.5175,1.3040,-1.3268,1.7500,-0.0179,-0.1765,-2.4406,-0.6478,-1.9855,-0.5372,-1.1133,0.6648,-1.0616,-0.3522,-0.2281,-0.5152,3
3_men (20).JPG,-64.5232,-151.0034,-67.2242,29.2966,52.9470,-9.7220,-9.8231,-6.6082,-4.6816,1.6626,-1.8629,-8.5247,1.9070,6.3657,5.1837,0.9704,-10.4043,-4.7299,-4.3888,-0.4440,3.7053,16.4490,-7.5590,-7.5165,13.4717,-3.5827,-7.1097,-5.1513,-2.5137,-5.7534,-0.8964,3.5391,0.0639,-0.3805,-2.0624,2.1995,-0.2229,-0.7656,-2.9377,0.9815,-0.5612,0.3741,-2.0148,-0.9948,0.1528,-0.6549,-0.3172,0.1643,2.0452,-1.3988,0.8973,-0.2468,3
3_men (21).JPG,55.2402,-171.5673,-77.2473,-33.7950,-26.1995,-8.8423,-6.1171,2.6616,-4.0278,-27.3151,2.8897,6.7466,18.9764,11.3212,5.0175,1.5482,-3.0224,14.1184,4.2550,1.4692,-7.6620,-0.4682,-8.6924,-2.2144,-0.0942,-2.4948,-3.0935,-0.9265,3.9814,-2.6064,-5.4808,2.7851,1.8233,-0.6169,-2.1229,0.2799,-0.5911,-0.9858,-0.7153,0.0549,-1.1339,0.7190,0.8689,0.2525,-0.7766,0.3081,0.2199,-0.2832,-0.5973,0.7167,-0.4772,-0.0159,3
3_men (22).JPG,76.4206,-135.7804,-70.2723,-33.4699,19.0123,43.4117,8.9919,-2.6075,-1.3841,-11.3246,-5.6729,5.8486,13.3736,13.9893,-10.8771,-3.0845,24.9620,7.5714,4.2818,0.2279,9.2201,-16.5393,-4.8191,1.8049,-4.7973,-4.9426,-4.9825,-2.1754,2.0480,0.2023,3.6818,3.4109,1.1489,-2.1232,-2.7919,-1.6269,-2.7060,0.0926,0.6356,-1.9140,1.3965,-0.6135,-0.8419,-1.4170,-0.3576,-1.4174,-1.7145,0.2610,-0.2445,-0.8597,0.3376,-0.1581,3
3_men (23).JPG,67.9597,-161.2801,-74.3109,-7.3366,40.4058,34.6571,-7.0190,-14.6031,2.9545,1.9717,7.6058,-1.8160,0.6799,14.5774,-10.3848,8.4715,22.8044,4.1593,-4.0215,-5.0296,12.5311,-14.7898,2.5325,-1.2996,-4.6809,-5.4230,-5.1297,3.8179,0.0424,0.3547,-1.0125,1.5160,0.2332,-3.8808,0.3568,-2.6952,-0.8432,-1.1631,0.6150,0.7399,1.0244,0.8499,-1.5508,-2.2320,-0.8776,-1.7133,-1.2178,-0.2000,0.0105,-0.6048,0.3278,0.3522,3
3_men (24).JPG,14.9169,-159.2325,-84.9725,-16.6285,-12.4485,11.9688,0.9030,12.6928,1.4193,4.6459,4.5020,-0.6958,5.3255,1.6022,-2.9398,-3.7177,-1.4344,2.8193,-4.0962,-0.6427,0.9005,-0.6493,-1.7811,5.1287,-1.6610,-1.5669,1.8363,-3.0380,-0.3529,-3.9274,-1.0524,-2.4067,5.4813,1.9914,0.6565,-1.0904,0.1527,3.0464,1.4703,0.3881,-2.6041,-2.2483,-1.2665,1.0127,1.5696,-1.3161,-0.0254,0.0177,1.0596,1.2144,1.5018,-0.3923,3
3_men (25).JPG,13.7468,-151.8379,-84.0471,-15.2383,-4.7102,24.4208,9.3139,14.7358,-3.7363,4.0827,7.0838,3.0079,-3.1750,-5.5192,-6.9434,-4.0145,-1.9399,0.3429,-4.5139,1.1867,0.2481,-1.0870,1.6126,0.8733,-0.7492,-0.4792,0.6353,-2.4525,0.5619,1.4387,-0.8075,0.8023,0.3603,-0.3707,0.6433,-0.6015,-0.8938,-0.8395,-0.6490,-1.5305,0.4896,1.2908,1.1643,0.6383,0.3133,1.9303,0.5412,0.9983,-1.6543,-0.0680,-0.2704,0.0103,3
3_men (26).JPG,-12.5396,-151.9596,-80.1459,-0.1248,-5.9983,-1.6782,1.9648,15.8560,1.5900,5.2404,4.2709,-7.6593,0.6200,-1.1666,0.9183,-1.8839,3.3109,3.5526,-5.3513,-0.0098,-1.9691,1.3471,1.2934,1.4348,-1.7427,-4.7200,0.3141,1.4296,1.5223,0.0522,-0.7291,-1.4385,0.4223,3.1642,1.1950,-0.3639,-1.0196,0.2475,-0.7645,0.3795,-1.0980,-1.9904,-0.6875,-0.4576,1.5196,-0.8930,0.1734,0.6731,0.5250,1.0079,1.1369,-0.3326,3
3_men (27).JPG,-64.4655,-138.6448,-71.5554,39.3366,19.3753,-19.1533,-12.9371,-12.9049,0.6286,-7.6304,-1.6331,-4.9370,-9.5445,4.6381,3.2013,-1.2668,2.6490,7.7187,3.5277,-0.2709,7.2156,1.3831,-4.6291,2.0445,1.3610,-6.3548,-3.0158,-0.3908,-7.3056,1.4782,-1.3999,0.2790,1.1800,1.2754,0.6812,-1.3362,-0.4002,-1.9996,-0.3045,1.2803,1.4516,1.0129,0.8636,-0.4683,1.2469,-1.4117,0.1952,-1.5312,-1.8884,0.7269,-0.1466,0.9163,3
3_men (28).JPG,-55.1068,-156.2188,-83.8833,21.7793,-1.3322,-7.9732,-11.2748,-11.2841,4.9200,1.5910,7.7538,-5.3933,-0.7699,0.2513,2.3550,-1.4941,4.9113,0.8978,3.7782,3.2927,-1.6800,-0.2166,-4.1405,0.8148,2.5216,3.7354,0.5796,1.5548,-1.6557,-1.8479,-2.4041,-0.7544,-3.0275,0.4054,-0.6944,0.4216,1.3979,1.8640,-0.6167,-0.3633,2.4394,-2.6747,-0.1005,-1.2006,-2.9086,-0.7206,-0.3984,1.2588,0.4937,1.4002,1.6135,-0.3463,3
3_men (29).JPG,-49.9919,-140.6620,-76.2997,13.1461,-5.6001,1.2243,12.2246,11.0318,6.1206,4.9533,-1.2820,-8.1758,-3.0728,3.2817,-0.6388,-1.1793,-0.4073,-2.6406,-0.5296,6.4408,0.5668,-1.7807,-1.5260,0.2865,-2.2712,1.7673,-0.5965,-2.2717,-0.5140,-0.6023,-0.4964,0.7566,1.5048,-2.1627,-1.9048,0.3479,0.2597,-0.0830,-0.3195,-0.6336,0.7317,0.9950,0.1982,0.0184,-0.8076,0.9387,-0.3991,-1.2068,-0.9795,-0.8615,0.0309,0.6872,3
3_men (3).JPG,-78.3890,-150.9144,-72.3563,40.8547,-46.5441,34.5447,10.9027,-1.9921,2.7540,-13.9608,-5.4465,-3.9540,11.7453,2.6222,-7.6745,2.7153,-12.6189,15.8784,5.5714,2.1661,-12.3994,-3.4571,-1.2320,-0.8380,-1.7897,-4.6854,-8.6531,-0.2499,-1.4953,-1.2861,-2.3926,4.9064,-2.3092,-4.5179,-1.8291,-1.0258,0.6627,-1.8681,-0.5933,-1.7015,2.0170,-1.3495,0.1811,0.4307,1.1440,-0.9154,-0.0913,-0.1075,-0.0754,1.1711,0.6896,-0.4631,3
3_men (30).JPG,-34.5493,-170.9834,-81.9034,16.0397,-32.6872,6.6997,0.0668,14.5536,-4.2124,7.9126,4.1875,-8.3226,-2.6671,-6.0809,-2.8799,-2.5021,-2.8158,-3.4146,-4.8883,-1.6419,-4.0504,-7.6921,4.0950,1.9637,6.4678,-6.9770,-1.5455,-2.1377,5.8468,3.2848,0.0071,-3.2848,1.2790,4.3275,-0.4806,1.2710,-1.8519,-0.7081,0.9688,0.8823,0.9403,-1.1314,-1.1139,-1.0852,0.3649,3.3033,0.8624,-1.3392,-0.8138,0.6195,0.4620,0.5487,3
3_men (31).JPG,21.3234,-166.3141,-75.7719,-8.1923,-7.2477,-23.4465,-3.1532,3.4194,-4.7910,4.2464,8.6633,-0.4577,3.6420,2.7684,5.7846,1.8641,3.7980,3.6459,-3.5197,-6.7727,-1.4649,3.1312,-0.5973,2.0429,-2.8364,-1.3435,-4.5722,0.2837,0.2581,-2.4829,0.7594,2.4414,2.7044,-1.7550,1.5529,-0.5759,-0.2426,1.0783,0.4117,-0.9147,-0.4430,2.7246,-0.4606,0.3044,-1.5771,-0.1402,0.1851,0.7124,1.4513,-1.5213,-0.6701,0.4782,3
3_men (32).JPG,96.8057,-151.8254,-74.8130,-40.7605,-11.4448,-16.6272,-12.8602,8.1141,0.8913,-8.2500,-1.3344,10.9798,4.3117,14.5153,0.0405,0.8951,-11.8603,1.6795,1.7059,4.7300,1.6315,-6.0242,-3.8297,-5.0218,3.5312,0.8642,-0.9369,-0.1176,-0.7229,4.8678,-3.4677,-0.4809,-1.1187,-0.3815,-1.1736,1.2570,0.8763,-1.8045,0.1856,1.7619,1.2550,-1.0398,-1.9271,-0.2158,-0.9280,-0.1614,0.9348,-0.1585,-0.7877,0.9053,-0.1618,0.1398,3
3_men (33).JPG,102.8349,-121.3933,-69.9662,-44.0545,3.1203,-69.4281,-29.7075,8.8659,-17.0566,14.3316,-10.8250,9.7534,9.8880,-22.6565,-3.2165,10.0780,3.6026,23.9281,5.3892,2.0680,-12.2311,-4.7198,0.6447,-0.2379,-6.0730,-4.8358,-1.5267,-2.0720,3.8253,-5.1216,-0.7851,-4.2100,2.0069,3.8046,-0.4261,0.5146,0.7333,3.3729,0.6071,-1.4913,0.4058,-1.1374,0.2993,-0.0373,-0.2783,0.7113,1.1883,-0.3131,0.9498,-3.3629,-1.6358,0.6776,3
3_men (34).JPG,88.1759,-138.6526,-45.7081,-60.6872,50.7455,7.1196,-18.6083,-16.1831,-0.3844,8.6684,-3.0571,-3.8039,1.7691,-6.0111,-12.5081,-5.7148,4.7100,0.0376,-2.6460,-1.0727,1.5583,-0.8507,-2.5682,0.9990,4.5007,0.7008,-2.2269,1.4054,-2.8881,1.9938,-2.9578,0.2275,0.7594,-2.2989,-1.2259,1.8324,3.2040,0.7953,-0.6616,-0.0765,-0.2665,1.9926,-1.4953,0.8387,-1.6535,-0.8912,-0.9077,1.3751,2.7781,-1.0383,1.1847,-1.0187,3
3_men (35).JPG,53.2248,-159.6471,-65.6301,-19.2748,-23.5139,-6.2623,-12.0771,12.8385,-3.4934,0.1346,0.1844,14.1980,2.6412,12.0022,5.4918,0.4528,-3.0817,9.5860,-2.0807,-0.2539,-11.8567,-1.1885,-6.1787,-1.8398,0.7834,-7.0125,-3.3533,2.7223,4.3346,3.7912,-0.8934,-2.0567,-4.8910,-0.4721,0.5471,-0.2111,-1.6578,-1.4244,-2.6894,-1.3472,-1.9760,0.2365,0.0428,-0.3144,1.0273,-2.1359,-1.6566,0.6437,1.3054,-0.3937,-0.8963,-1.8030,3
3_men (36).JPG,78.7870,-158.3026,-77.5861,-18.3428,-39.3060,-23.7214,-8.2962,10.9398,-2.8355,-14.4218,-2.4417,11.8015,8.1196,3.6961,6.3346,-2.0778,5.4895,11.9416,0.2841,0.2775,-13.4671,5.5277,-1.4992,-2.6871,-1.3026,-8.6101,-6.6041,-1.3279,2.6298,1.4394,-1.3730,1.5171,0.4775,-3.9675,-0.2099,0.5243,2.9466,0.5537,1.1265,-3.1457,-3.7928,-0.2631,1.6848,-0.0007,0.5290,-0.8493,-0.2319,-0.7601,0.3329,1.3173,0.7628,0.2595,3
3_men (37).JPG,156.7227,-56.4467,-76.2449,-36.2581,23.8853,-11.0762,-19.3149,-3.3907,1.8852,10.3308,-12.4498,-6.4900,-0.7905,-17.2850,-6.0486,5.2457,8.3169,10.7073,-1.6111,-5.5422,-4.2200,-6.8125,-1.8312,2.5481,3.9013,0.7186,-4.0620,-1.2776,-2.9853,0.9733,-3.1736,-0.7075,0.8394,-0.7532,-0.7830,0.6857,1.6033,0.1959,-1.4749,-0.5648,-0.7003,1.5541,0.2291,0.5915,0.8837,-0.6824,-1.3981,-0.1631,0.3693,0.2618,0.4839,0.0636,3
3_men (38).JPG,60.3552,-143.4509,-49.0414,-42.8409,-38.2080,-14.9530,-16.3467,5.9639,3.9065,8.1688,-3.6008,17.2211,-0.1725,24.3411,1.1607,5.6664,-8.0662,1.8046,-11.5850,3.0027,-5.6100,-4.8841,-9.8522,-1.2023,0.6525,-7.1425,-4.4949,2.6656,1.8604,7.3178,-0.7603,0.4439,-6.6378,-2.2037,-1.4992,-1.1410,0.5165,-2.9430,-1.3773,-1.8396,-1.4397,1.6642,-1.9136,-0.2000,0.0798,-2.2682,-0.7513,-0.5550,1.5939,-0.3977,1.8271,-0.1183,3
3_men (39).JPG,52.8512,-151.9594,-83.1698,-14.8589,-31.2477,-38.0161,-10.2406,12.1334,13.9339,11.0368,-0.0711,7.2465,-13.8088,10.1989,8.3571,2.3349,5.4591,-7.9481,-3.0156,-3.0141,0.6780,7.8360,-4.2445,1.0967,-2.3235,1.5657,-3.8213,1.4396,-3.7643,0.3500,-0.3968,2.4993,-1.6147,-6.7310,-1.7494,-0.3978,1.5854,-1.0563,0.8195,-2.3480,-0.6048,1.0680,0.0132,-0.0181,0.4805,2.1356,0.6274,-0.3180,-1.5443,-0.0606,-1.0861,-0.4198,3
3_men (4).JPG,-30.3348,-175.8895,-86.1481,23.3541,19.2509,0.0268,-8.9511,-1.7840,11.5585,-0.0107,7.2714,-5.8758,-8.3312,-7.1018,-3.9183,4.1740,-6.6612,1.1351,2.9797,7.5572,-2.9818,4.5418,-2.7639,-5.5573,2.3302,4.0463,0.4379,-2.7678,3.7526,-3.0102,0.8555,0.1563,1.3123,-2.2666,-1.1033,1.0385,-1.5945,0.5191,-1.1382,0.4313,-1.2863,0.4589,0.3998,0.1518,-1.3368,-0.4041,-0.9099,0.8439,0.8757,0.7806,0.8069,-0.0737,3
3_men (40).JPG,-72.5190,-134.3445,-68.8249,15.3682,-29.7429,5.7552,-6.4708,18.7313,-26.6773,16.3240,13.6784,-6.3037,6.5598,-26.5117,-11.4253,-5.1856,6.0907,-4.5967,-0.4600,-0.3212,8.8873,8.0432,1.8776,0.0850,-4.5442,2.1206,-0.5777,0.2500,-0.8993,4.4708,-3.3068,-1.0692,0.5948,-1.7079,0.0823,2.0510,-2.1322,3.0972,1.2880,2.2047,-0.7479,-0.4021,-1.9608,1.1850,-1.5054,3.6612,-1.9993,1.4157,-0.3971,-0.3457,-0.2827,0.3070,3
3_men (41).JPG,70.4205,-127.9805,-52.6800,-78.5304,-12.2022,-11.3531,-21.0950,18.6372,1.8790,0.4370,0.5257,14.8691,1.7778,12.2391,-0.7585,5.6154,-9.0912,-4.8937,-9.4549,2.3338,1.7773,-5.3501,-5.0566,-5.1806,4.2462,4.6775,-1.8549,1.9821,-1.9709,0.9458,-1.7796,1.0717,-0.2227,-3.8151,-0.5963,-1.6057,0.4501,-0.8287,-0.6483,0.0500,-0.8852,0.4466,-0.0885,-0.1494,0.2643,0.5261,1.1128,-0.7841,-0.5428,0.1285,0.9158,0.5794,3
3_men (42).JPG,48.2484,-157.9905,-95.7978,-33.1320,-12.6040,-24.4737,-15.8008,10.4892,-4.0583,-5.0238,-1.0168,11.7148,-10.5118,1.3589,8.0694,3.5417,12.5737,-5.5509,2.7489,-2.5025,2.5160,13.9203,3.0213,-1.2969,-11.4318,1.7896,-3.7090,6.0299,1.2027,1.5622,-3.6706,0.5488,-2.0456,-3.2883,-2.1359,-0.1539,2.1849,-4.2330,0.6431,-0.2743,0.1212,2.2850,-0.8859,0.0139,-2.2754,0.5327,-1.7418,0.0727,-0.1635,0.8492,2.1309,0.2692,3
3_men (43).JPG,156.8064,-18.0159,-19.7758,-23.3594,30.7687,1.9655,12.6742,3.1789,4.6204,8.9654,-1.6392,-5.1857,12.8482,-9.2810,-6.0737,0.4317,-1.2783,8.4640,-0.3560,1.7432,7.9146,-6.0517,-1.9540,2.4928,-1.5527,4.9690,1.0082,1.0808,2.0005,-2.9585,-1.1704,-0.7622,2.0184,2.4117,-0.4372,0.2423,0.7787,0.1757,0.1794,0.1318,0.8710,-1.5150,-1.6510,-0.9478,1.1497,1.0405,0.5540,1.0331,0.3524,-0.0094,-1.7327,1.1348,3
3_men (44).JPG,26.0802,-177.6242,-85.5971,-30.1115,-22.3098,-1.2072,0.5790,19.2766,-6.7986,-15.1076,6.4678,12.6660,11.5871,4.8850,9.5005,-0.6124,0.2268,13.8795,2.6654,-1.2706,-8.5109,2.6736,-5.5594,5.7850,-2.0176,-2.1915,-3.5120,1.2910,2.7314,-3.7695,-1.3484,-1.1293,0.4422,-1.1948,-1.0990,0.7360,-1.8002,3.5020,-1.0096,-0.4869,-0.4225,0.3521,-0.6987,-0.6462,-0.7492,-1.0532,-0.8771,-0.7168,-0.8053,0.3640,-0.6536,0.7970,3
3_men (45).JPG,152.5005,-58.0119,-44.2054,-40.4554,9.7965,8.0416,-0.5725,6.9641,3.3300,4.5728,-3.0017,-2.3693,13.2130,-3.9598,-1.5363,1.5683,-2.1202,4.5453,2.9324,4.6019,4.6674,-1.0543,-3.6620,1.4801,-2.1438,3.3649,-0.0224,-0.4436,4.7222,-3.2319,-3.0939,-3.3892,-0.7035,1.7808,0.3553,-0.4175,0.7121,-0.9200,-2.0256,-0.2348,-0.2750,1.8781,-0.7902,0.1554,1.1047,1.2512,-1.1558,1.2062,0.4542,0.5921,-0.8459,0.0822,3
3_men (46).JPG,139.8435,-58.6184,-75.0145,-43.9157,42.4856,-33.9994,-25.2195,-1.4810,-12.4658,18.6451,-5.7865,-16.9164,6.7489,-21.9616,-14.5591,1.7347,-0.8508,10.8162,-2.8900,-2.6375,1.1024,-4.7436,-2.8085,0.4590,1.5478,1.4459,-0.8735,1.3874,2.2997,2.1653,0.5344,0.5561,0.7269,0.6048,-1.2846,1.9976,0.8390,0.3103,0.9655,-0.7360,2.3702,-0.2028,-2.0449,0.5113,-1.2882,0.8964,-0.3627,0.1551,1.1362,-1.2915,-1.0540,-0.3364,3
3_men (47).JPG,140.3552,-59.9472,-81.8198,-46.9461,12.6569,-29.5029,-28.4019,-7.0275,0.1788,13.0340,-9.3413,-12.9976,-5.5213,-20.4991,-6.6836,1.6969,15.8323,7.2030,-5.6277,-2.9348,-4.8074,3.7732,1.6788,3.4142,3.9707,2.1272,-2.7352,3.9589,0.2553,1.4041,-1.4928,0.8019,-0.5563,0.0011,0.5118,-1.6255,0.6392,-3.3327,-3.5201,0.2236,0.7742,-0.5371,0.9580,-1.9268,2.0546,-0.2188,-1.2554,-0.3987,-1.3449,1.6888,-0.5026,1.2856,3
3_men (48).JPG,-63.5482,-132.9464,-70.7791,31.7828,-33.6736,30.9866,5.1954,14.3476,-13.0157,-7.7750,1.1842,-8.9300,-0.3170,-18.6270,-11.7120,-1.7497,10.2385,-1.8846,0.3599,-0.5100,1.5902,5.2275,-1.7881,-0.6473,-2.5966,3.4034,-3.9121,1.5320,-0.2662,-0.7945,0.3757,2.1143,0.1111,-0.3672,2.1435,-0.5819,-1.2566,2.9617,0.4919,1.6393,0.1327,-0.1450,-1.2208,-0.0119,-1.0242,0.2780,-0.4716,0.3329,-2.3908,0.4371,-0.6365,0.5714,3
3_men (49).JPG,24.3892,-144.0672,-66.1300,-31.6204,-3.7141,3.9159,0.9328,8.0700,-7.3874,10.3949,7.7576,9.5990,1.8138,1.5290,0.6501,0.8249,-1.0820,2.1828,-5.8095,-0.6495,-2.4871,1.6210,-3.1905,3.3024,-0.5605,-1.4049,-2.1412,-0.3537,0.0288,-1.6601,0.1457,-0.4880,-0.5664,1.1316,-1.3945,0.8167,-1.1634,1.9358,-2.6925,1.0755,-0.6943,-1.6263,-1.7834,-0.9201,0.6071,-1.7259,-0.9549,-0.8930,0.1428,0.7233,0.1203,-0.1041,3
3_men (5).JPG,64.4478,-156.1983,-71.0090,-25.5701,-26.2273,-32.7705,-4.4296,7.2063,8.5641,-5.4178,6.9574,10.2133,-3.7782,16.1663,6.0840,-10.5051,-0.1149,-8.0392,-1.0626,2.8127,7.5478,4.3163,-0.9560,-4.7465,-3.4113,4.4977,-6.3503,0.9611,-3.3636,-0.7411,-1.3720,3.1068,-0.6195,-4.3886,0.2639,0.3416,4.1840,-2.3199,-0.2158,0.5999,-0.0888,2.7796,1.9199,-0.9591,-0.6852,1.1879,-0.2501,0.2821,-0.7577,1.9907,-0.1301,0.9142,3
3_men (50).JPG,8.4876,-139.3923,-63.1292,-16.9341,0.6941,-3.7563,2.6311,6.2683,0.4843,10.9740,7.4225,2.0497,-2.0139,0.8835,0.3244,0.3267,-0.3873,-0.5327,-6.5268,-0.7780,1.4192,-0.1324,-1.7522,1.2773,1.2980,-0.7387,0.7475,0.8650,-1.2181,-0.6044,0.5122,-0.0285,-1.0814,0.8582,-0.1522,0.1612,0.2890,0.1787,0.5148,0.0004,0.6744,-0.0316,-0.6661,-0.2063,-0.3245,0.0340,-0.5317,0.1375,-0.2280,-0.0341,0.0703,0.4493,3
3_men (51).JPG,-29.9419,-163.2642,-86.4511,18.9009,-64.9733,15.8635,5.6727,19.4028,22.6615,15.9854,4.8035,-2.6414,-15.6819,25.2884,-4.9116,-13.1831,-23.0039,-11.4944,-7.4700,5.9740,-0.7095,-4.8578,-0.4718,1.1949,-5.7457,-3.3054,-1.9278,-1.6274,1.0719,-0.1627,-2.7909,-0.0120,-2.7748,2.0293,0.7590,4.8709,-2.9201,-4.5562,-0.7744,0.9304,-1.8842,-0.9562,-0.9376,-0.0122,0.0443,-1.6175,-0.7184,-0.6310,1.6096,-1.5348,0.6124,-1.9983,3
3_men (52).JPG,161.9224,-50.2516,-48.3084,-55.5150,56.2129,-31.4473,-18.8320,-8.2920,-21.1893,12.9092,-5.7801,-8.4387,18.0241,-16.9545,-14.0231,-1.7250,-8.5383,8.0511,-3.4746,1.3242,3.0193,-2.9370,-1.1175,1.7977,2.1861,0.4631,-3.4295,0.1005,-1.1389,4.3410,-1.2264,1.6752,0.3454,-1.4156,-3.2444,-0.4790,2.1876,-1.1855,0.7381,0.5129,2.1686,2.9358,0.5238,-0.4178,-1.4796,-1.6074,-1.4878,1.2562,1.5810,-0.3074,-0.2340,-1.0281,3
3_men (53).JPG,-40.5100,-145.6999,-74.4736,24.7006,-52.4035,49.3619,0.1113,18.1539,0.0375,27.2851,7.5865,-6.1442,-33.0748,-8.0116,-13.4350,-9.7730,-18.6314,-19.9364,-5.9942,7.0774,5.0555,-5.4479,-3.6423,-3.4291,-6.2004,6.9914,-1.0201,0.5176,-2.9979,-7.2056,-2.6886,6.7646,5.2140,3.7019,3.7595,2.1552,-3.9497,-0.8092,0.2116,-1.8714,2.8406,0.7837,-0.3288,-0.1043,-3.8704,-1.3555,-1.5447,-1.0061,-1.2493,-4.4248,-3.0335,-0.8504,3
3_men (54).JPG,70.1633,-167.4786,-76.8662,-28.8049,-21.8473,-27.7818,-13.8079,11.8678,5.3074,8.1340,1.2457,10.0535,-8.2729,4.6294,5.1396,-0.4261,4.4156,-0.1833,-3.5776,-4.0185,-10.4116,4.3171,-3.5115,-3.4028,1.6919,-10.4326,-4.6966,-0.1796,9.0175,3.2119,0.7369,-0.1047,-1.6436,0.5075,1.3834,-0.1555,-1.5309,-1.5674,1.0460,0.9616,-0.9986,-1.7711,-0.0938,0.3186,3.0121,1.0475,1.7702,-1.1009,-0.2548,2.2533,0.5619,0.6228,3
3_men (55).JPG,103.2238,-150.8341,-80.9110,-48.9055,3.2731,-43.8783,-18.0268,-0.7001,6.5297,-18.3177,-16.0397,8.1076,-10.2584,5.2540,3.1636,10.3162,8.6585,0.2849,4.5696,2.7352,-1.6524,6.5666,1.9507,-2.5697,-15.7881,-1.7198,1.3307,0.0873,7.8913,-10.5675,0.1134,-2.6348,1.6542,4.4630,-1.2964,-4.1963,-1.3805,4.5454,0.2658,2.1044,1.5558,2.3218,1.9072,-0.2549,-1.6777,-2.2699,-1.7430,-0.9372,2.2444,-0.5016,-0.7971,0.3418,3
3_men (56).JPG,-81.2602,-161.3115,-72.0759,29.0005,-1.5745,-11.4976,-13.5108,-2.7929,8.3776,0.8930,9.4162,-8.8277,0.7741,5.4760,-0.1847,0.0744,4.4695,-3.2258,3.9468,-3.2485,-4.7489,2.0899,-0.7652,4.8457,3.2522,2.1639,0.0931,0.9012,0.6514,-1.6712,-1.8713,-0.0336,-4.7324,0.8094,-1.6504,-1.1386,2.5618,1.5824,1.8376,-1.0896,0.0899,-3.3359,-1.3299,0.2349,-0.5549,0.0107,1.0029,0.2056,0.6935,1.7116,-0.0750,-0.4233,3
3_men (57).JPG,19.7490,-203.3975,-97.8059,-8.2400,2.6644,5.6667,4.9343,8.7197,-1.1989,8.7721,12.3941,0.0795,-1.5856,-2.4393,-3.2023,-4.2281,0.2063,1.6719,-8.2879,-0.7097,1.4997,0.2147,-0.9272,0.9364,0.9928,-2.8756,0.6444,-0.3722,-1.3968,-0.4923,1.0760,-0.8599,-0.4728,0.5501,0.4230,0.0404,1.1648,-0.5524,0.2514,-0.6376,0.4283,0.3988,-1.4052,-0.6568,-0.3511,0.3622,0.4301,0.9988,0.5908,-0.6562,0.3864,0.5209,3
